"('date', '')","('open', 'BWA')","('high', 'BWA')","('low', 'BWA')","('close', 'BWA')","('volume', 'BWA')"
1994-06-28 00:00:00+00:00,1.7418534134725323,1.7418534134725323,1.7323863506317139,1.7323863506317139,120870
1994-06-29 00:00:00+00:00,1.7418534134725323,1.7418534134725323,1.713453701794158,1.7323863506317139,294451
1994-06-30 00:00:00+00:00,1.722921450845348,1.732387865589314,1.7134552001953127,1.7134552001953125,99968
1994-07-01 00:00:00+00:00,1.7134552001953127,1.722921450845348,1.7134552001953127,1.7134552001953125,199027
1994-07-05 00:00:00+00:00,1.722921450845348,1.732387865589314,1.7134552001953127,1.7134552001953125,485299
1994-07-06 00:00:00+00:00,1.7702532874669579,1.8933188915252686,1.7607870433496309,1.8933188915252686,1106010
1994-07-07 00:00:00+00:00,1.8743864841814817,1.9501197554152547,1.8743864841814817,1.9311864376068115,483482
1994-07-08 00:00:00+00:00,1.959584761581537,1.9879843076741641,1.95011835561318,1.9690510034561157,269914
1994-07-11 00:00:00+00:00,1.9311862016429546,1.9974525597348431,1.9311862016429546,1.9879854917526245,510746
1994-07-12 00:00:00+00:00,1.9879843076741641,1.9879843076741641,1.959584761581537,1.9690510034561157,143590
1994-07-13 00:00:00+00:00,1.9879854917526245,2.0069188072476822,1.9785192442397852,1.9879854917526245,267187
1994-07-14 00:00:00+00:00,2.016385802682512,2.1299843788146973,2.016385802682512,2.1299843788146973,663424
1994-07-15 00:00:00+00:00,2.1205173475853045,2.1205173475853045,2.0542510163794545,2.06371808052063,104512
1994-07-18 00:00:00+00:00,2.0447859993777313,2.0826519813449655,2.025852680206299,2.025852680206299,59072
1994-07-19 00:00:00+00:00,2.0447856398337354,2.0826516151428223,2.0447856398337354,2.0826516151428223,124506
1994-07-20 00:00:00+00:00,2.1015839445739726,2.158383865440949,2.1015839445739726,2.111050844192505,615258
1994-07-21 00:00:00+00:00,2.120518188432745,2.139451503753662,2.120518188432745,2.139451503753662,554368
1994-07-22 00:00:00+00:00,2.1583844864587522,2.1773171424865723,2.1583844864587522,2.1773171424865723,377152
1994-07-25 00:00:00+00:00,2.177316737205273,2.1962500460842818,2.158384084701538,2.158384084701538,119962
1994-07-26 00:00:00+00:00,2.160286363670899,2.1888363361358643,2.1412528837322604,2.1888363361358643,21811
1994-07-27 00:00:00+00:00,2.1888363361358643,2.1888363361358643,2.1888363361358643,2.1888363361358643,2726
1994-07-28 00:00:00+00:00,2.2078707218170166,2.2078707218170166,2.2078707218170166,2.2078707218170166,2726
1994-07-29 00:00:00+00:00,2.1888380381318373,2.198355197906494,2.1888380381318373,2.198355197906494,236288
1994-08-01 00:00:00+00:00,2.179320645017756,2.179320645017756,2.150770664215088,2.150770664215088,29082
1994-08-02 00:00:00+00:00,2.169805203241633,2.2173886926451916,2.169805203241633,2.198355197906494,146317
1994-08-03 00:00:00+00:00,2.188837234070204,2.2078707218170166,2.188837234070204,2.2078707218170166,97242
1994-08-04 00:00:00+00:00,2.188836975361226,2.188836975361226,2.150770664215088,2.150770664215088,65434
1994-08-05 00:00:00+00:00,2.1317375272288746,2.1317375272288746,2.1031875417586607,2.112704038619995,124506
1994-08-08 00:00:00+00:00,2.103187001990449,2.103187001990449,1.9889867594941457,1.9985030889511108,107238
1994-08-09 00:00:00+00:00,1.979470491409302,1.998503983654409,1.9414041667674944,1.9794704914093018,343526
1994-08-10 00:00:00+00:00,1.9794696052270417,1.9985030889511108,1.9699532757700766,1.9985030889511108,228109
1994-08-11 00:00:00+00:00,1.998503983654409,2.0080211421822165,1.979470491409302,1.9794704914093018,172672
1994-08-12 00:00:00+00:00,1.9985036018529296,2.1317375272288746,1.9985036018529296,2.112704038619995,275366
